1, 3.8758173387099557, 1.884972095489502, 1
2, 2.963043317131354, 1.9333209991455078, 1
3, 4.240639415847988, 1.5330219268798828, 1
4, 3.536425975166053, 1.9995779991149902, 1
5, 3.9559771207124457, 1.617614984512329, 1
6, 3.680304997809611, 2.3333699703216553, 1
7, 4.235783001708212, 1.6827988624572754, 1
8, 4.760835137329532, 2.0337531566619873, 1
9, 4.272650940635159, 1.932297945022583, 1
10, 4.015705847960232, 2.1160261631011963, 1
11, 3.8758173387099557, 1.116713047027588, 1
12, 4.367913815423337, 2.3334739208221436, 1
13, 4.859823177564469, 2.4505228996276855, 1
14, 5.446163338085654, 1.5827572345733643, 1
15, 4.760835137329532, 1.3175716400146484, 1
16, 3.536425975166053, 1.683927059173584, 1
17, 4.240639415847988, 1.2163152694702148, 1
18, 4.007143407481326, 2.34978985786438, 1
19, 4.007143407481326, 1.9834167957305908, 1
20, 4.240639415847988, 1.4999783039093018, 1
1, 4.879687587484055, 1.534330129623413, 1
2, 5.071283110690778, 1.6335868835449219, 1
3, 4.670996663271286, 1.764883041381836, 1
4, 4.570152225139991, 1.684842824935913, 1
5, 4.879687587484055, 2.267503261566162, 1
6, 3.680304997809611, 2.0823049545288086, 1
7, 3.680304997809611, 1.5336520671844482, 1
8, 4.662290215178692, 1.9830598831176758, 1
9, 3.117735199061295, 2.650225877761841, 1
10, 5.071283110690778, 2.5662362575531006, 1
11, 4.498100620042222, 1.550041675567627, 1
12, 2.963043317131354, 1.683967113494873, 1
13, 2.963043317131354, 1.4149649143218994, 1
14, 4.498100620042222, 1.5346810817718506, 1
15, 4.859823177564469, 1.66640305519104, 1
16, 4.367913815423337, 1.9833600521087646, 1
17, 4.591870907539449, 2.8167717456817627, 1
18, 3.117735199061295, 2.2665512561798096, 1
19, 4.662290215178692, 1.9665770530700684, 1
20, 4.879687587484055, 2.1659138202667236, 1
1, 4.235783001708212, 1.7188458442687988, 1
2, 3.680304997809611, 1.2010939121246338, 1
3, 3.680304997809611, 1.5161080360412598, 1
4, 4.235783001708212, 1.500089168548584, 1
5, 4.235783001708212, 1.3330559730529785, 1
6, 4.670996663271286, 1.1166679859161377, 1
7, 4.240639415847988, 1.0379929542541504, 1
8, 4.859823177564469, 2.0951621532440186, 1
9, 5.446163338085654, 1.483400821685791, 1
10, 4.760835137329532, 1.7000861167907715, 1
11, 3.536425975166053, 1.5822010040283203, 1
12, 3.536425975166053, 1.2683579921722412, 1
13, 3.9711072377977623, 1.099606990814209, 1
14, 4.240639415847988, 1.832170009613037, 1
15, 3.536425975166053, 2.133526086807251, 1
16, 3.536425975166053, 1.0009427070617676, 1
17, 4.859823177564469, 1.3497920036315918, 1
18, 4.498100620042222, 1.4170570373535156, 1
19, 3.5484142164688266, 1.6815040111541748, 1
20, 3.9559771207124457, 1.584747076034546, 1
1, 5.071283110690778, 2.616887092590332, 1
2, 4.670996663271286, 1.4503920078277588, 1
3, 2.963043317131354, 1.5666208267211914, 1
4, 3.5484142164688266, 1.6990399360656738, 1
5, 3.9559771207124457, 1.3009190559387207, 1
6, 3.9711072377977623, 2.067146062850952, 1
7, 2.963043317131354, 1.8002889156341553, 1
8, 4.367913815423337, 1.7642111778259277, 1
9, 4.662290215178692, 1.9347648620605469, 1
10, 4.879687587484055, 1.8001830577850342, 1
11, 4.272650940635159, 3.2162740230560303, 1
12, 5.446163338085654, 1.8659489154815674, 1
13, 5.446163338085654, 0.749661922454834, 1
14, 4.386039735229961, 1.0336580276489258, 0
15, 4.240639415847988, 1.7672510147094727, 0
16, 3.9711072377977623, 2.600687026977539, 1
17, 4.015705847960232, 1.899947166442871, 1
18, 4.591870907539449, 2.232790946960449, 1
19, 4.591870907539449, 2.366071939468384, 0
20, 4.591870907539449, 2.2840940952301025, 1
